"agency","Program Name","key","value","title","Fiscal_Year"
"OPM","Federal Retirement Services","cyp7_app1_8","Training,Audit","[cyp7_app1_8]Select the type(s) of corrective Actions PLANNED during this reporting period to mitigate Unknown Payments. (Unit- Selected =Yes, Not Selected=No)","2024"
"HHS","Health Resources and Services Administration (HRSA) - Provider Relief Fund General and Targeted","cyp27","0.03","[cyp27]Calculated: What is the Improper Payment dollar amount? (Unit- $M)","2024"
"HUD","Public and Indian Housing - Rental Housing Assistance Program - Tenant Based Rental Assistance - Section 8 - Housing Certificate Fund & Tenant Based Rental Assistance","cyp23","0","[cyp23]Calculated: What is the Underpayment Rate? (Unit- Percentage)","2021"
"HHS","Health Resources and Services Administration (HRSA) - Provider Relief Fund Uninsured","cyp5_app1_8","Change Process","[cyp5_app1_8]Select the type(s) of corrective Actions the program PLANS TO USE to mitigate Underpayments. (Unit – Selected =Yes, Not Selected=No)","2024"
"SBA","504 Certified Development Loans Approvals","cyp23","0","[cyp23]Calculated: What is the Underpayment Rate? (Unit- Percentage)","2022"
"HHS","Health Resources and Services Administration (HRSA) - Provider Relief Fund General and Targeted","cyp5_cup1","0","[cyp5_cup1]What is the dollar amount of underpayments that occurred because the Data/Information Needed to validate payment accuracy prior to making a payment Does Not Exist? (Unit- $M)","2023"
"HHS","Administration for Children and Families (ACF) - Child Care and Development Fund","cyp26","37.17","[cyp26]Calculated: What is the Non-Monetary Loss dollar amount? (Unit- $M)","2021"
"HHS","Health Resources and Services Administration (HRSA) - Provider Relief Fund Uninsured","cyp5_cup1","81.38","[cyp5_cup1]What is the dollar amount of underpayments that occurred because the Data/Information Needed to validate payment accuracy prior to making a payment Does Not Exist? (Unit- $M)","2024"
"HHS","Health Resources and Services Administration (HRSA) - Provider Relief Fund General and Targeted","cyp5_cup2","0","[cyp5_cup2]What is the dollar amount of underpayments that occurred because of an inability to Access the Data/Information Needed to validate payment accuracy prior to making a payment? (Unit- $M)","2023"
"SBA","504 Certified Development Loans Approvals","cyp25","0","[cyp25]Calculated: What is the Technically Improper Payment Rate? (Unit- Percentage)","2022"
"HHS","Centers for Medicare & Medicaid Services (CMS) - Advance Premium Tax Credit (APTC)","cyp2_cop3","154.38","[cyp2_cop3]What is the dollar amount of Overpayments Within the agency's control that occurred because of a Failure to Access Data/Information Needed to validate payment accuracy prior to making a payment? (Unit- $M)","2024"
"HHS","Health Resources and Services Administration (HRSA) - Provider Relief Fund Uninsured","cyp5_cup3","0.0","[cyp5_cup3]What is the dollar amount of underpayments that occurred because of a Failure to Access Data/Information Needed to validate payment accuracy prior to making a payment? (Unit- $M)","2024"
"HHS","Health Resources and Services Administration (HRSA) - Provider Relief Fund General and Targeted","cyp5_cup3","22.31","[cyp5_cup3]What is the dollar amount of underpayments that occurred because of a Failure to Access Data/Information Needed to validate payment accuracy prior to making a payment? (Unit- $M)","2023"
"HUD","Public and Indian Housing - Rental Housing Assistance Program - Tenant Based Rental Assistance - Section 8 - Housing Certificate Fund & Tenant Based Rental Assistance","cyp26","0","[cyp26]Calculated: What is the Non-Monetary Loss dollar amount? (Unit- $M)","2023"
"SBA","504 Certified Development Loans Approvals","cyp26","195.090496","[cyp26]Calculated: What is the Non-Monetary Loss dollar amount? (Unit- $M)","2021"
"HUD","Public and Indian Housing - Rental Housing Assistance Program - Tenant Based Rental Assistance - Section 8 - Housing Certificate Fund & Tenant Based Rental Assistance","rac3","During FY 2024, HUD assessed existing technology solutions and planned improvements to establish effective controls within the Tenant Based Rental Assistance (TBRA) program. The goal is to prevent and detect improper payments, as outlined in the Public and Indian Housing IT modernization plan. Currently, HUD’s Office of Public and Indian Housing (PIH) Office of Field Operations (OFO) uses the Compliance Monitoring Review (CMR) tool and the Enterprise Income Verification (EIV) system to verify and validate information, such as accurate payment standards, income eligibility, eligibility determination, in PHA tenant files for accuracy.  Public housing agenciey’s (PHAs) subject to reviews are selected at random and performed both on site and in the virtual environment.  HUD evaluated existing reports for estimating improper payment rates but found they did not meet the stringent requirements set by the Payment Integrity Information Act (PIIA). Additionally, these reports could not generate reliable error estimates with sufficient precision to cover the entire payment life cycle, which includes payments from HUD to PHAs), from PHAs to landlords, and considerations for eligibility verification.

Looking ahead to FY 2025 and beyond, and as funding is available, HUD will continue implementing the Public and Indian Housing IT modernization plan and will explore testing methods for sub-populations within the TBRA portfolio. By exploring other approaches for testing, such as subdividing the TBRA PHA populations, HUD will be able to support some level of testing along with modernization efforts and tailor the testing approach. HUD’s modernization plans will benefit from efforts to test the full payment life cycle for both payee and eligibility tiers through the following initiatives:

•The Enterprise Voucher Management System (eVMS) is set to significantly improve the administration of the Housing Choice Voucher (HCV) program. It will modernize how HUD records monthly HCV performance and automate cash management transactions as well as financial reporting. eVMS will enhance the accuracy and timeliness of housing assistance payments (HAPs), thereby reducing prepaid expenses and accounts payables. This will be achieved by using real-time family-level data that PHAs submit to HUD via the HUD-50058 through IMS PIC. The system will also perform month-to-month reconciliations for retroactive adjustments due to annual income certifications or changes in family composition. Moreover, eVMS will calculate and track administrative fees across all voucher programs, simplifying decision-making for PHAs regarding voucher issuance and other program needs by providing daily online views of PHA funding balances. Overall, eVMS will automate cash management payments and reconciliations, streamline reporting for HUD’s financials, and generate data to test elements within payee and eligibility tiers.

•HUD is also advancing one key project, a beta version of the Enhanced EIV tool, which uses business intelligence and predictive analytics to identify income trends and changes. The system improvements will strengthen preventative controls at the time of initial applications and renewals, with a focus on eligibility. The Enhanced EIV tool will help identify income discrepancies during tenant applications and renewals, providing PHAs with immediate access to income data reported by other partners. This proactive approach aims to reduce the risk of improper payments resulting from income discrepancies. By leveraging both current and historical data alongside predictive analytics, HUD will be able to pinpoint trends and forecasts concerning family income. The enhancements will eventually expand to involve multiple stakeholders, including all housing authorities. The Enhanced EIV tool will offer a comprehensive view across the department for all PHAs, ensuring that accurate tenant-level information is used for determining Voucher Housing Assistance Payments (HAP) eligibility. This holistic perspective will aid in identifying discrepancies between tenant-reported income and data from other partners and federal agencies, such as the National Database of New Hires from the Department of Health and Human Services (HHS).

These initiatives reflect HUD's commitment to enhancing the integrity and efficiency of the TBRA program, ultimately benefiting the communities we serve and demonstrating a strong commitment to payment integrity.
","[rac3]Provide a minimum of 3-5 sentences explaining why the program is in Phase 2 but is not reporting an improper payment and unknown payment estimate for the current reporting year and provide the fiscal year that the program is expected to be able to report an estimate. (Unit - Free-Text)","2024"
"HHS","Health Resources and Services Administration (HRSA) – COVID-19 Claims Reimbursement to Health Care Providers and Facilities for Testing, Treatment, and Vaccine Administration for the Uninsured Program (UIP)","app4_1","HHS continues to prioritize the need to gather historical records of policy and program decisions already made into accessible locations.","[app4_1]Provide a minimum of 2-5 sentences describing the Change Process corrective action(s) PLANNED. (Unit Free-Text)","2023"
"HHS","Administration for Children and Families (ACF) - Child Care and Development Fund","cyp28","1.3124346196733","[cyp28]Calculated: What is the Improper Payment Rate? (Unit- Percentage)","2022"
"SBA","504 Certified Development Loans Approvals","cyp27","198.962331","[cyp27]Calculated: What is the Improper Payment dollar amount? (Unit- $M)","2022"
"HHS","Health Resources and Services Administration (HRSA) – COVID-19 Claims Reimbursement to Health Care Providers and Facilities for Testing, Treatment, and Vaccine Administration for the Uninsured Program (UIP)","cyp1","5356.74","[cyp1]What is the dollar amount of outlays? (Unit- $M)","2023"
"OPM","Federal Retirement Services","cyp8","Payments are unknown when it is discovered that additional information is needed to determine if the recipient is receiving the correct monthly benefit.  Insufficient evidence can also result in unknown payments.  Insufficient or missing information that affect the average salary and length of service are the most common reasons for  unknown payments.","[cyp8]Provide a minimum of 3-5 sentences explaining why the payments are unknown. (Unit- Free-Text)","2022"
"HHS","Health Resources and Services Administration (HRSA) – COVID-19 Claims Reimbursement to Health Care Providers and Facilities for Testing, Treatment, and Vaccine Administration for the Uninsured Program (UIP)","cyp22","0.57777678214735","[cyp22]Calculated: What is the Overpayment Rate? (Unit- Percentage)","2023"
"HHS","Centers for Medicare & Medicaid Services (CMS) - Advance Premium Tax Credit (APTC)","cyp24","0.0","[cyp24]Calculated: What is the Unknown Payment Rate? (Unit- Percentage)","2024"
"HHS","Administration for Children and Families (ACF) - Child Care and Development Fund","cyp3_cop5","0.00","[cyp3_cop5]What is the dollar amount of overpayments outside of the agency's control that occurred because of an inability to Access the Data/Information Needed to validate payment prior to making a payment? (Unit- $M)","2023"
"SBA","504 Certified Development Loans Approvals","cyp29","4.5370949699486189","[cyp29]Calculated: What is the Improper Payment and Unknown Payment Rate? (Unit- Percentage)","2024"
"HHS","Health Resources and Services Administration (HRSA) - Provider Relief Fund General and Targeted","cyp6","0.0","[cyp6]What is the dollar amount of Technically Improper Payments? (Unit- $M)","2024"
"HHS","Health Resources and Services Administration (HRSA) – COVID-19 Claims Reimbursement to Health Care Providers and Facilities for Testing, Treatment, and Vaccine Administration for the Uninsured Program (UIP)","cyp30","39.03","[cyp30]Calculated: What is the Improper Payment and Unknown Payment dollar amount? (Unit- $M)","2023"
"HUD","Public and Indian Housing - Rental Housing Assistance Program - Tenant Based Rental Assistance - Section 8 - Housing Certificate Fund & Tenant Based Rental Assistance","rnp3","The success of any planned actions will be determined by reviewing the annual IP and UP rate and the root cause of any improper payment identified.
","[rnp3]Provide a minimum of 6-9 sentences describing how the level of planned or completed actions (in the corrective action plan) addresses the causes of the Improper Payments and Unknown Payments and is proportional to the severity of the associated amount and rate of the root cause.  (Unit- Free-Text)","2021"
"OPM","Federal Retirement Services","rap5","Using the existing corrective actions, RS’s improper payment rate is 0.37 percent which is well below the OMB 10 percent threshold. Improper payments include both overpayments and underpayments. The improper payment rate for overpayments was 0.28 percent.","[rap5]Provide a minimum of 2-4 sentences elaborating on whether the agency has what is needed with respect to internal controls, human capital and information system and other infrastructure to reduce improper payments and unknown payments to the tolerable rate (i.e., a level below which further expenditures to reduce improper payments would cost more than the amount those expenditures would save in prevented or recovered improper payments). (Unit- Free-text)","2022"
"HHS","Administration for Children and Families (ACF) - Child Care and Development Fund","cyp3_cop6","776.05","[cyp3_cop6]What is the dollar amount of overpayments outside of the agency's control that occurred because of a Failure to Access Data/Information Needed to validate payment accuracy prior to making a payment? (Unit- $M)","2024"
"HHS","Centers for Medicare & Medicaid Services (CMS) - Advance Premium Tax Credit (APTC)","cyp26","408.56","[cyp26]Calculated: What is the Non-Monetary Loss dollar amount? (Unit- $M)","2024"
"OPM","Federal Retirement Services","rap6","An upgrade to the current legacy system is essential for properly categorizing the root causes of improper payments. RS leadership is actively pursuing modernization initiatives to prevent such payments, collaborating with OPM leadership to prioritize and secure funding. An IT Roadmap has been delivered, with modernization costs assessed through FY 2028.","[rap6]Provide a minimum of 2-4 sentences describing the resources requested in the most recent budget submission of the agency to establish and maintain payment integrity. (Unit- Free-Text)","2024"
"HHS","Health Resources and Services Administration (HRSA) – COVID-19 Claims Reimbursement to Health Care Providers and Facilities for Testing, Treatment, and Vaccine Administration for the Uninsured Program (UIP)","cyp5_app1_8","Change Process,Cross Enterprise Sharing,Audit","[cyp5_app1_8]Select the type(s) of corrective Actions the program PLANS TO USE to mitigate Underpayments. (Unit – Selected =Yes, Not Selected=No)","2023"
"HHS","Administration for Children and Families (ACF) - Child Care and Development Fund","cyp4_1","Overpayments are outside of HHS's control because the Child Care and Development Fund is a federally funded, state-administered block grant program, with funds awarded to states/recipients who then disburse funds to sub-recipients. Under the Child Care and Development Block Grant Act of 2014, states have
flexibility within federal guidelines over key policy levers—including subsidy payment rates, co-payment amounts contributed by the family, income thresholds for determining eligibility, and quality improvement investments. Each state has maximum flexibility in developing the Child Care and Development Fund programs and policies that best suit the needs of children and families within that state.","[cyp4_1]Provide a minimum of 3-5 sentences explaining why the overpayments are outside of the agency control. When explaining why the overpayments are outside of the agency's control provide enough additional details to convince the reader that the agency is unable to prevent the improper payments from occurring 'left of check'. (Unit- Free-text)","2024"
"SBA","504 Certified Development Loans Approvals","cyp5","0.0","[cyp5]What is the dollar amount of Underpayments? (Unit- $M)","2024"
"HHS","Centers for Medicare & Medicaid Services (CMS) - Advance Premium Tax Credit (APTC)","cyp3","0.0","[cyp3]What is the dollar amount of Overpayments Outside of the agency's control? (Unit- $M)","2024"
"OPM","Federal Retirement Services","rap6","An upgrade to the current legacy system is needed to properly categorize the root causes of improper payments. A Retirement Services Information Technology Modernization Plan has been created. OPM sought to obtain funding via the Technology Modernization Fund (TMF) but was recently denied. Retirement Services leadership continues to be committed to modernizing and is currently working to prioritize and identify funding in FY 2024.","[rap6]Provide a minimum of 2-4 sentences describing the resources requested in the most recent budget submission of the agency to establish and maintain payment integrity. (Unit- Free-Text)","2022"
"HHS","Health Resources and Services Administration (HRSA) – COVID-19 Claims Reimbursement to Health Care Providers and Facilities for Testing, Treatment, and Vaccine Administration for the Uninsured Program (UIP)","rap6","Per Appendix C to OMB Circular A-123, this is not applicable as this is year one of reporting.","[rap6]Provide a minimum of 2-4 sentences describing the resources requested in the most recent budget submission of the agency to establish and maintain payment integrity. (Unit- Free-Text)","2023"
"SBA","504 Certified Development Loans Approvals","cyp27","236.73","[cyp27]Calculated: What is the Improper Payment dollar amount? (Unit- $M)","2024"
"OPM","Federal Employees Health Benefits - Experience Rated Carriers","cyp27","0","[cyp27]Calculated: What is the Improper Payment dollar amount? (Unit- $M)","2023"
"HUD","Community Planning and Development - Public Laws 115-123, 115-56, and 115-72","cyp22","0","[cyp22]Calculated: What is the Overpayment Rate? (Unit- Percentage)","2022"
"HHS","Administration for Children and Families (ACF) - Child Care and Development Fund","cyp5","67.45","[cyp5]What is the dollar amount of Underpayments? (Unit- $M)","2024"
"HUD","Community Planning and Development - Public Laws 115-123, 115-56, and 115-72","cyp23","0","[cyp23]Calculated: What is the Underpayment Rate? (Unit- Percentage)","2022"
"HHS","Administration for Children and Families (ACF) - Child Care and Development Fund","cyp5_cup1","0.0","[cyp5_cup1]What is the dollar amount of underpayments that occurred because the Data/Information Needed to validate payment accuracy prior to making a payment Does Not Exist? (Unit- $M)","2021"
"OPM","Federal Retirement Services","cyp1","106883.57","[cyp1]What is the dollar amount of outlays? (Unit- $M)","2024"
"HHS","Health Resources and Services Administration (HRSA) - Provider Relief Fund General and Targeted","rnp3","-an incorrect ratio or variable was used when calculating payments; 
  -Standardized practices for calculating payments and deductions were developed, including leveraging pay files, systems, validating recipients for application-based payments, and exploratory analysis for determining and authenticating recipients’ payment history.  Following these process changes, no discrepancy was found to affect later distributions.

-the revenues listed on the application did not trace to the documentation support provided
  -HHS put in place a system that flags or triggers potential anomalies for further analytical review and investigation to correct potential error.  Such as payment denial or modify documentation to explain why the anomaly is reasonable/accurate. 

-an incorrect payment calculation was used due to an input error.
  -HHS implemented a pre-payment control, such as manually validating high-dollar payments, and additional peer reviewers, to aid in identifying and correcting errors before payment disbursement.  

As identified in the previous sections, corrective actions were undertaken to strive to eliminate payment calculation errors and supporting documentation deficiencies.  HHS also improved audit and other post-pay reviews.  HHS is recruiting additional staff to enable increased manual reviews in identifying a larger and more accurate population of recipients who potentially received improper payments.","[rnp3]Provide a minimum of 6-9 sentences describing how the level of planned or completed actions (in the corrective action plan) addresses the causes of the Improper Payments and Unknown Payments and is proportional to the severity of the associated amount and rate of the root cause.  (Unit- Free-Text)","2022"
"HHS","Centers for Medicare & Medicaid Services (CMS) - Advance Premium Tax Credit (APTC)","cyp5","0.0","[cyp5]What is the dollar amount of Underpayments? (Unit- $M)","2024"
"SBA","504 Certified Development Loans Approvals","cyp28","1.9854954649284","[cyp28]Calculated: What is the Improper Payment Rate? (Unit- Percentage)","2022"
"HHS","Administration for Children and Families (ACF) - Child Care and Development Fund","cyp5_cup2","0","[cyp5_cup2]What is the dollar amount of underpayments that occurred because of an inability to Access the Data/Information Needed to validate payment accuracy prior to making a payment? (Unit- $M)","2023"
"HHS","Centers for Medicare & Medicaid Services (CMS) - Children's Health Insurance Program (CHIP)","app3_1","HHS offers training, technical assistance, and support to state Medicaid program integrity officials through the Medicaid Integrity Insitute (MII).
","[app3_1]Provide a minimum of 2-5 sentences describing the Training corrective action(s) PLANNED. (Unit Free-Text)","2023"
"SBA","504 Certified Development Loans Approvals","cyp6","196.703368","[cyp6]What is the dollar amount of Technically Improper Payments? (Unit- $M)","2023"
"SBA","504 Certified Development Loans Approvals","cyp3","198.962331","[cyp3]What is the dollar amount of Overpayments Outside of the agency's control? (Unit- $M)","2022"
"HHS","Administration for Children and Families (ACF) - Child Care and Development Fund","cyp5_cup2","0.0","[cyp5_cup2]What is the dollar amount of underpayments that occurred because of an inability to Access the Data/Information Needed to validate payment accuracy prior to making a payment? (Unit- $M)","2024"
"SBA","504 Certified Development Loans Approvals","cyp7","50.43","[cyp7]What is the dollar amount of Unknown Payments? (Unit- $M)","2024"
"SBA","504 Certified Development Loans Approvals","cyp7_app1_8","Training","[cyp7_app1_8]Select the type(s) of corrective Actions PLANNED during this reporting period to mitigate Unknown Payments. (Unit- Selected =Yes, Not Selected=No)","2023"
"SBA","504 Certified Development Loans Approvals","rap6","No additional resources were requested in the most recent budget submission of the agency to establish and maintain payment integrity.","[rap6]Provide a minimum of 2-4 sentences describing the resources requested in the most recent budget submission of the agency to establish and maintain payment integrity. (Unit- Free-Text)","2024"
"HHS","Administration for Children and Families (ACF) - Child Care and Development Fund","cyp7_app1_8","Training","[cyp7_app1_8]Select the type(s) of corrective Actions PLANNED during this reporting period to mitigate Unknown Payments. (Unit- Selected =Yes, Not Selected=No)","2023"
"SBA","504 Certified Development Loans Approvals","rnp3","Corrective Actions are structured based on the Root Cause of the Improper Payment.  Root causes are shared with management throughout the review cycle.  Corrective Actions, such as External training, are formulated to address root causes of improper payments.  Collaboration and communication with other offices within SBA about improper payments focuses on specific loans, lenders, and root causes of the improper payment.","[rnp3]Provide a minimum of 6-9 sentences describing how the level of planned or completed actions (in the corrective action plan) addresses the causes of the Improper Payments and Unknown Payments and is proportional to the severity of the associated amount and rate of the root cause.  (Unit- Free-Text)","2021"
"HHS","Administration for Children and Families (ACF) - Child Care and Development Fund","rnp3","HHS's planned actions for the Child Care and Development Fund program are adequate because HHS received specific root causes of errors and associated corrective actions identified by each reporting state under the policies unique to the state. HHS provided and will continue to provide targeted technical assistance based on the reported specific causes of errors for the state. Historically, training, and targeted technical assistance have been the primary methods used to address improper and unknown payments in the program. The reduction in the unknown payment rate from 2.41% in FY 2023 to 0% in FY 2024 and the maintenance of an error rate that is consistently below the statutory threshold indicates that this approach is adequate.","[rnp3]Provide a minimum of 6-9 sentences describing how the level of planned or completed actions (in the corrective action plan) addresses the causes of the Improper Payments and Unknown Payments and is proportional to the severity of the associated amount and rate of the root cause.  (Unit- Free-Text)","2024"
"SBA","7(a) Loan Guarantees Approvals","cyp20_1","2.23","[cyp20_1]What is the Current Year +1 Improper Payment and Unknown Payment Reduction target? (unit - enter the number as you would like it displayed, a % symbol will appear next to the response when displayed on paymentaccuracy.gov)","2024"
"HHS","Centers for Medicare & Medicaid Services (CMS) - Children's Health Insurance Program (CHIP)","cyp1","16670.27","[cyp1]What is the dollar amount of outlays? (Unit- $M)","2023"
"HHS","Health Resources and Services Administration (HRSA) - Provider Relief Fund Uninsured","cyp2_cop3","0.0","[cyp2_cop3]What is the dollar amount of Overpayments Within the agency's control that occurred because of a Failure to Access Data/Information Needed to validate payment accuracy prior to making a payment? (Unit- $M)","2024"
"OPM","Federal Retirement Services","cyp2_cop2","0.0","[cyp2_cop2]What is the dollar amount of Overpayments Within the agency's control that occurred because of an inability to Access the Data/Information Needed to validate payment accuracy prior to making a payment? (Unit- $M)","2024"
"HHS","Centers for Medicare & Medicaid Services (CMS) - Children's Health Insurance Program (CHIP)","cyp1","17587.75","[cyp1]What is the dollar amount of outlays? (Unit- $M)","2024"
"HUD","Community Planning and Development - Public Laws 115-123, 115-56, and 115-72","cyp3","0","[cyp3]What is the dollar amount of Overpayments Outside of the agency's control? (Unit- $M)","2022"
"HHS","Administration for Children and Families (ACF) - Child Care and Development Fund","rnp4","HHS evaluates its processes and controls each year in accordance with the requirements of the Office of Management and Budget Circular A-123, Management’s Responsibility for Enterprise Risk Management and Internal Controls, which includes Appendix C, Requirements for Payment Integrity Improvement. As part of this annual assessment, HHS requires its offices to complete an Internal Control and Risk Management Certification that is signed by a senior member of the applicable office. Further, the HHS Operating Division prepares an assurance statement which represents the HHS Operating Division head's informed judgement as to the overall adequacy and effectiveness of Internal controls within the HHS Operating Division related to operations, reporting, and compliance. In addition, non-federal entities that receive federal funds, including states, local governments, tribes, and non-profit organizations, are subject to audit requirements under the Single Audit Act of 1984, as amended in 1996. The implementing guidance, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards, that was in effect during FY 2023, required Single Audits for nonfederal entities that expend $750,000 or more in federal awards during the nonfederal entity’s fiscal year. With the Office of Management and Budget's April 2024 released revisions to the Uniform Guidance, the threshold increases to $1,000,000 effective October 01, 2024.  In addition to the improper payment error rate calculation activities, overpayments are identified and recovered through Single Audits and HHS Office of Inspector General audits.  For each of the aforementioned activities, recipients are subject to disallowances for any expenditures not made in accordance with program regulations.","[rnp4]Provide a minimum of 6-8 sentences describing the steps taken to ensure that executive managers, programs, and where appropriate, States and local governments are held accountable through annual performance appraisal criteria for meeting applicable reduction targets, preventing improper payments, and promptly detecting and recovering overpayments. (Unit- Free-Text)","2024"
"OPM","Federal Retirement Services","cyp2_cop3","243.7","[cyp2_cop3]What is the dollar amount of Overpayments Within the agency's control that occurred because of a Failure to Access Data/Information Needed to validate payment accuracy prior to making a payment? (Unit- $M)","2024"
"OPM","Federal Retirement Services","cyp21","243.7","[cyp21]Calculated: What is the Overpayment dollar amount? (Unit- $M)","2024"
"HUD","Community Planning and Development - Public Laws 115-123, 115-56, and 115-72","cyp7","0.00053383","[cyp7]What is the dollar amount of Unknown Payments? (Unit- $M)","2021"
"HHS","Centers for Medicare & Medicaid Services (CMS) - Children's Health Insurance Program (CHIP)","cyp22","31.825603425702","[cyp22]Calculated: What is the Overpayment Rate? (Unit- Percentage)","2021"
"HHS","Health Resources and Services Administration (HRSA) - Provider Relief Fund Uninsured","cyp5_cup2","0.0","[cyp5_cup2]What is the dollar amount of underpayments that occurred because of an inability to Access the Data/Information Needed to validate payment accuracy prior to making a payment? (Unit- $M)","2024"
"SBA","7(a) Loan Guarantees Approvals","cyp24","0.0","[cyp24]Calculated: What is the Unknown Payment Rate? (Unit- Percentage)","2024"
"HUD","Community Planning and Development - Public Laws 115-123, 115-56, and 115-72","cyp8","The state provided insufficient documentation related to the following:
1. Copy of invoice not provided for selected sample (North Carolina)
2. Proof of payment not provided for selected sample (Georgia, South Carolina, North Carolina)
3. Contract or Grant Agreement not provided for selected sample (North Carolina)
4. Due to missing Contract or Grant Agreement, unable to confirm whether disbursement is eligible and within scope of contract criteria (North Carolina)
5. Copy of Agreement provided, however, unable to confirm whether disbursement is eligible per contract criteria due to lack of additional supporting documentation (e.g. Contract amendments or exhibits). (Puerto Rico, Georgia, South Carolina, Texas)
","[cyp8]Provide a minimum of 3-5 sentences explaining why the payments are unknown. (Unit- Free-Text)","2022"
"HHS","Administration for Children and Families (ACF) - Foster Care Title IV-E","cyp23","8.9713843774168592E-2","[cyp23]Calculated: What is the Underpayment Rate? (Unit- Percentage)","2024"
"SBA","7(a) Loan Guarantees Approvals","cyp25","5.43671144609874","[cyp25]Calculated: What is the Technically Improper Payment Rate? (Unit- Percentage)","2024"
"SBA","7(a) Loan Guarantees Approvals","cyp26","262.740596","[cyp26]Calculated: What is the Non-Monetary Loss dollar amount? (Unit- $M)","2023"
"HHS","Health Resources and Services Administration (HRSA) - Provider Relief Fund Uninsured","cyp7_app1_8","Change Process","[cyp7_app1_8]Select the type(s) of corrective Actions PLANNED during this reporting period to mitigate Unknown Payments. (Unit- Selected =Yes, Not Selected=No)","2024"
"SBA","504 Certified Development Loans Approvals","cyp7_app1_8","Training","[cyp7_app1_8]Select the type(s) of corrective Actions PLANNED during this reporting period to mitigate Unknown Payments. (Unit- Selected =Yes, Not Selected=No)","2024"
"SBA","7(a) Loan Guarantees Approvals","cyp26","352.61447269865","[cyp26]Calculated: What is the Non-Monetary Loss dollar amount? (Unit- $M)","2021"
"HHS","Health Resources and Services Administration (HRSA) – COVID-19 Claims Reimbursement to Health Care Providers and Facilities for Testing, Treatment, and Vaccine Administration for the Uninsured Program (UIP)","cyp3","0","[cyp3]What is the dollar amount of Overpayments Outside of the agency's control? (Unit- $M)","2023"
"SBA","504 Certified Development Loans Approvals","cyp8","For instances in which the SBA was unable to determine whether a payment was proper or improper, the SBA categorized these payments as “Unknown”. In FY 2022, one 504 loan was identified with an unknown improper payment in the amount of $116,781 was categorized as an unknown payment.  SBA is awaiting real estate appraisal information which will confirm eligibility.","[cyp8]Provide a minimum of 3-5 sentences explaining why the payments are unknown. (Unit- Free-Text)","2022"
"SBA","504 Certified Development Loans Approvals","cyp8","In FY 2023, one 504 loan was identified as an unknown payment in the amount of $1,462,000.  The CDC did not provide sufficient information for SBA to determine whether the borrower for this loan was eligible.","[cyp8]Provide a minimum of 3-5 sentences explaining why the payments are unknown. (Unit- Free-Text)","2023"
"SBA","7(a) Loan Guarantees Approvals","cyp29","5.43671144609874","[cyp29]Calculated: What is the Improper Payment and Unknown Payment Rate? (Unit- Percentage)","2024"
"HUD","Community Planning and Development - Public Laws 115-123, 115-56, and 115-72","rap5","As a result of extraordinary level of effort within HUD and grantees, the agency was able to drive IPs and UPs under the statutory tolerable rate for this program of 7%.  This program will transition from Phase 2 to Phase 1 risk assessments going forward starting in the FY23 PIIA reporting cycle, dependent on OIG recommendations.
","[rap5]Provide a minimum of 2-4 sentences elaborating on whether the agency has what is needed with respect to internal controls, human capital and information system and other infrastructure to reduce improper payments and unknown payments to the tolerable rate (i.e., a level below which further expenditures to reduce improper payments would cost more than the amount those expenditures would save in prevented or recovered improper payments). (Unit- Free-text)","2022"
"SBA","7(a) Loan Guarantees Approvals","cyp30","262.740596","[cyp30]Calculated: What is the Improper Payment and Unknown Payment dollar amount? (Unit- $M)","2023"
"OPM","Federal Retirement Services","cyp22","0.22800510873654387","[cyp22]Calculated: What is the Overpayment Rate? (Unit- Percentage)","2024"
"HHS","Centers for Medicare & Medicaid Services (CMS) - Children's Health Insurance Program (CHIP)","cyp26","54.27","[cyp26]Calculated: What is the Non-Monetary Loss dollar amount? (Unit- $M)","2024"
"SBA","504 Certified Development Loans Approvals","rnp3","Because 504 loans are usually reviewed prior to monies being disbursed, resolution of an identified improper payment is usually through obtaining additional documentation from the CDC to remedy the potential improper payment or through cancellation of the loan. There is no monetary outlay at approval, and thus no loss to the Federal Government. Specific corrective actions on loans reviewed are tracked at the loan level through a centralized database.  SBA anticipates that training and internal collaboration will continue to be effective.  

","[rnp3]Provide a minimum of 6-9 sentences describing how the level of planned or completed actions (in the corrective action plan) addresses the causes of the Improper Payments and Unknown Payments and is proportional to the severity of the associated amount and rate of the root cause.  (Unit- Free-Text)","2023"
"SBA","7(a) Loan Guarantees Approvals","cyp7","0","[cyp7]What is the dollar amount of Unknown Payments? (Unit- $M)","2022"
"OPM","Federal Retirement Services","cyp23","0.10934548490237","[cyp23]Calculated: What is the Underpayment Rate? (Unit- Percentage)","2021"
"HHS","Centers for Medicare & Medicaid Services (CMS) - Children's Health Insurance Program (CHIP)","cyp3_cop4","0","[cyp3_cop4]What is the dollar amount of overpayments outside of the agency's control that occurred because the Data/Information Needed to validate payment accuracy prior to making a payment Does Not Exist? (Unit- $M)","2023"
